KLVR Charger Detection Monitor - Started 2025-08-28 09:36:05
Monitoring: http://10.110.73.155:8000
============================================================

#  1 09:36:05 | [AA TEST] Total: 37 | Correct AA: 30 | Misdetected as AAA:  7 | Retries: 0 | 🚨 MISDETECTION!
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1558mV | Δ=   4mV | Cycle=2
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1548mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1570mV | Δ= -14mV | Cycle=3
# 42 09:36:36 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 43 09:36:37 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 44 09:36:38 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 45 09:36:38 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 46 09:36:39 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 47 09:36:40 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 48 09:36:40 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 49 09:36:41 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 50 09:36:42 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 51 09:36:43 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1558mV | Δ=   4mV | Cycle=2
    ✅ SLOT  1: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1568mV | Δ=   4mV | Cycle=3
    ✅ SLOT  3: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  4: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT  5: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1542mV | Δ=   2mV | Cycle=3
    ✅ SLOT  7: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT  8: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 12: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1542mV | Δ=   0mV | Cycle=1
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1552mV | Δ=  -4mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 16: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 17: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1550mV | Δ=   6mV | Cycle=2
    ✅ SLOT 19: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 20: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 21: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1558mV | Δ=  -6mV | Cycle=3
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1578mV | Δ=   0mV | Cycle=1
    ✅ SLOT 24: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1544mV | Δ=  -2mV | Cycle=2
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1558mV | Δ=   2mV | Cycle=1
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1562mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 28: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 29: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 30: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1548mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1570mV | Δ= -14mV | Cycle=3
# 52 09:36:43 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 53 09:36:44 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 54 09:36:45 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 55 09:36:46 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 56 09:36:46 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 57 09:36:47 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 58 09:36:48 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 59 09:36:49 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 60 09:36:49 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 61 09:36:50 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1558mV | Δ=   4mV | Cycle=2
    ✅ SLOT  1: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  2: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  3: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  4: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT  5: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  6: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  7: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT  8: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 12: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1542mV | Δ=   0mV | Cycle=1
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1552mV | Δ=  -4mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 16: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 17: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 18: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 19: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 20: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 21: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1558mV | Δ=  -6mV | Cycle=3
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1578mV | Δ=   0mV | Cycle=1
    ✅ SLOT 24: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1544mV | Δ=  -2mV | Cycle=2
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1558mV | Δ=   2mV | Cycle=1
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1562mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 28: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 29: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 30: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1548mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1570mV | Δ= -14mV | Cycle=3
# 62 09:36:51 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 63 09:36:52 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 64 09:36:52 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 65 09:36:53 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 66 09:36:54 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 67 09:36:55 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 68 09:36:55 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 69 09:36:56 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 70 09:36:57 | [AA TEST] Total: 30 | Correct AA: 30 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 71 09:36:58 | [AA TEST] Total: 27 | Correct AA: 27 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT  1: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  2: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  3: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  4: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT  5: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  6: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  7: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT  8: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 12: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1542mV | Δ=   0mV | Cycle=1
    ✅ SLOT 14: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 16: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 17: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 18: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 19: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 20: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 21: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1558mV | Δ=  -6mV | Cycle=3
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1578mV | Δ=   0mV | Cycle=1
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1544mV | Δ=  -2mV | Cycle=2
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1558mV | Δ=   2mV | Cycle=1
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1562mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1548mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1570mV | Δ= -14mV | Cycle=3
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1574mV | Δ= -18mV | Cycle=3
    📥 BATTERY COUNT: 30 → 27
# 72 09:36:58 | [AA TEST] Total: 27 | Correct AA: 27 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 73 09:36:59 | [AA TEST] Total: 27 | Correct AA: 27 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 74 09:37:00 | [AA TEST] Total: 27 | Correct AA: 27 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 75 09:37:01 | [AA TEST] Total: 27 | Correct AA: 27 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 76 09:37:01 | [AA TEST] Total: 27 | Correct AA: 27 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 77 09:37:02 | [AA TEST] Total: 27 | Correct AA: 27 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 78 09:37:03 | [AA TEST] Total: 27 | Correct AA: 27 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 79 09:37:04 | [AA TEST] Total: 27 | Correct AA: 27 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 80 09:37:04 | [AA TEST] Total: 27 | Correct AA: 27 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 81 09:37:05 | [AA TEST] Total: 27 | Correct AA: 27 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT  1: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  2: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  3: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  4: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT  5: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  6: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  7: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT  8: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 12: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1542mV | Δ=   0mV | Cycle=1
    ✅ SLOT 14: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 16: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 17: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 18: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 19: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 20: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 21: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1558mV | Δ=  -6mV | Cycle=3
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1578mV | Δ=   0mV | Cycle=1
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1544mV | Δ=  -2mV | Cycle=2
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1558mV | Δ=   2mV | Cycle=1
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1562mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1548mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1570mV | Δ= -14mV | Cycle=3
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1574mV | Δ= -18mV | Cycle=3
# 82 09:37:06 | [AA TEST] Total: 27 | Correct AA: 27 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 83 09:37:07 | [AA TEST] Total: 27 | Correct AA: 27 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 84 09:37:07 | [AA TEST] Total: 27 | Correct AA: 27 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 85 09:37:08 | [AA TEST] Total: 31 | Correct AA: 31 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 27 → 31
# 86 09:37:09 | [AA TEST] Total: 31 | Correct AA: 31 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 87 09:37:10 | [AA TEST] Total: 31 | Correct AA: 31 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 88 09:37:10 | [AA TEST] Total: 31 | Correct AA: 31 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 89 09:37:11 | [AA TEST] Total: 31 | Correct AA: 31 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 90 09:37:12 | [AA TEST] Total: 31 | Correct AA: 31 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 91 09:37:12 | [AA TEST] Total: 31 | Correct AA: 31 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1574mV | Δ=  -6mV | Cycle=3
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1540mV | Δ=  28mV | Cycle=2
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1574mV | Δ= -10mV | Cycle=2
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1560mV | Δ= -10mV | Cycle=2
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1560mV | Δ=  28mV | Cycle=2
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1564mV | Δ=  -2mV | Cycle=3
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1546mV | Δ=   0mV | Cycle=2
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1560mV | Δ=  -2mV | Cycle=2
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1570mV | Δ= -12mV | Cycle=3
    ✅ SLOT 12: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1546mV | Δ=   4mV | Cycle=2
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1556mV | Δ=   4mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1542mV | Δ=   0mV | Cycle=2
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1568mV | Δ=   0mV | Cycle=3
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1582mV | Δ=  -2mV | Cycle=2
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1554mV | Δ=   8mV | Cycle=2
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1562mV | Δ=   2mV | Cycle=2
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1564mV | Δ=   6mV | Cycle=1
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1552mV | Δ=  -4mV | Cycle=3
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1564mV | Δ=   0mV | Cycle=2
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1588mV | Δ=  -8mV | Cycle=3
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1574mV | Δ= -12mV | Cycle=2
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1552mV | Δ=  14mV | Cycle=2
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1572mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1576mV | Δ=   0mV | Cycle=2
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1568mV | Δ=   0mV | Cycle=2
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1560mV | Δ=   0mV | Cycle=3
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1566mV | Δ=   2mV | Cycle=1
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1540mV | AAA_OFF=1548mV | Δ=  -8mV | Cycle=3
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1570mV | Δ= -14mV | Cycle=3
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1574mV | Δ= -18mV | Cycle=3
# 92 09:37:13 | [AA TEST] Total: 31 | Correct AA: 31 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 93 09:37:14 | [AA TEST] Total: 31 | Correct AA: 31 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 94 09:37:15 | [AA TEST] Total: 31 | Correct AA: 31 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 95 09:37:15 | [AA TEST] Total: 31 | Correct AA: 31 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 96 09:37:16 | [AA TEST] Total: 31 | Correct AA: 31 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 97 09:37:17 | [AA TEST] Total: 31 | Correct AA: 31 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
# 98 09:37:18 | [AA TEST] Total: 33 | Correct AA: 33 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 31 → 33
# 99 09:37:18 | [AA TEST] Total: 33 | Correct AA: 33 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#100 09:37:19 | [AA TEST] Total: 33 | Correct AA: 33 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#101 09:37:20 | [AA TEST] Total: 33 | Correct AA: 33 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1574mV | Δ=  -6mV | Cycle=3
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1540mV | Δ=  28mV | Cycle=2
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1574mV | Δ= -10mV | Cycle=2
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1560mV | Δ= -10mV | Cycle=2
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1560mV | Δ=  28mV | Cycle=2
    ✅ SLOT  5: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1546mV | Δ=   0mV | Cycle=2
    ✅ SLOT  7: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT  8: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 12: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1546mV | Δ=   4mV | Cycle=2
