KLVR Charger Detection Monitor - Started 2025-08-26 12:43:57
Monitoring: http://10.110.73.155:8000
============================================================

#  1 12:43:57 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1540mV | Δ=   8mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1512mV | AAA_OFF=1512mV | Δ=   0mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1568mV | Δ=   0mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1568mV | Δ=  -2mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1476mV | AAA_OFF=1488mV | Δ= -12mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1616mV | Δ= -28mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1572mV | Δ= -24mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1584mV | Δ= -10mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1540mV | Δ=  30mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1576mV | Δ=   0mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1492mV | AAA_OFF=1494mV | Δ=  -2mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1494mV | AAA_OFF=1486mV | Δ=   8mV
    📥 BATTERY COUNT: 47 → 26
#152 12:45:20 | [AA TEST] Total: 26 | Correct AA: 26 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#153 12:45:21 | [AA TEST] Total: 26 | Correct AA: 26 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#154 12:45:21 | [AA TEST] Total: 26 | Correct AA: 26 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#155 12:45:22 | [AA TEST] Total: 26 | Correct AA: 26 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#156 12:45:22 | [AA TEST] Total: 26 | Correct AA: 26 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#157 12:45:23 | [AA TEST] Total: 26 | Correct AA: 26 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#158 12:45:23 | [AA TEST] Total: 26 | Correct AA: 26 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#159 12:45:24 | [AA TEST] Total: 26 | Correct AA: 26 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#160 12:45:25 | [AA TEST] Total: 26 | Correct AA: 26 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#161 12:45:25 | [AA TEST] Total: 26 | Correct AA: 26 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1552mV | Δ=   6mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1576mV | Δ= -20mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1572mV | Δ=   0mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1590mV | Δ= -10mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1570mV | Δ=  -4mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1592mV | Δ=  -6mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1556mV | Δ=  -2mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1554mV | Δ=   4mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1564mV | Δ=   0mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1554mV | Δ=  -6mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1492mV | AAA_OFF=1476mV | Δ=  16mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1554mV | Δ=   6mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1490mV | AAA_OFF=1508mV | Δ= -18mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1568mV | Δ=  -2mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1546mV | Δ=  16mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1512mV | AAA_OFF=1512mV | Δ=   0mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1568mV | Δ=   0mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1568mV | Δ=  -2mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1476mV | AAA_OFF=1488mV | Δ= -12mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1616mV | Δ= -28mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1572mV | Δ= -24mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1584mV | Δ= -10mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1540mV | Δ=  30mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1576mV | Δ=   0mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1492mV | AAA_OFF=1494mV | Δ=  -2mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1494mV | AAA_OFF=1486mV | Δ=   8mV
#162 12:45:26 | [AA TEST] Total: 26 | Correct AA: 26 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#163 12:45:26 | [AA TEST] Total: 26 | Correct AA: 26 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#164 12:45:27 | [AA TEST] Total: 26 | Correct AA: 26 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#165 12:45:27 | [AA TEST] Total: 26 | Correct AA: 26 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#166 12:45:28 | [AA TEST] Total: 26 | Correct AA: 26 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#167 12:45:28 | [AA TEST] Total: 26 | Correct AA: 26 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#168 12:45:29 | [AA TEST] Total: 26 | Correct AA: 26 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#169 12:45:30 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 26 → 36
#170 12:45:30 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#171 12:45:31 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1552mV | Δ=   6mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1536mV | Δ=  -4mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1560mV | Δ=  -6mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1554mV | Δ=  -2mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1572mV | Δ=  -2mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1556mV | Δ=   4mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1560mV | Δ= -12mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1472mV | AAA_OFF=1448mV | Δ=  24mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1502mV | AAA_OFF=1510mV | Δ=  -8mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1486mV | AAA_OFF=1486mV | Δ=   0mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1574mV | Δ=   4mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1578mV | Δ= -10mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1568mV | Δ=  -4mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1590mV | Δ= -14mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1566mV | Δ=   0mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1488mV | AAA_OFF=1490mV | Δ=  -2mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1540mV | Δ=   4mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1578mV | Δ=  -6mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1560mV | Δ=   0mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1566mV | Δ=  -6mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1508mV | AAA_OFF=1512mV | Δ=  -4mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1566mV | Δ=  -2mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1582mV | Δ= -10mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1576mV | Δ= -20mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1572mV | Δ=   0mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1590mV | Δ= -10mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1570mV | Δ=  -4mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1592mV | Δ=  -6mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1556mV | Δ=  -2mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1554mV | Δ=  -6mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1554mV | Δ=   6mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1512mV | AAA_OFF=1512mV | Δ=   0mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1616mV | Δ= -28mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1540mV | Δ=  30mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1492mV | AAA_OFF=1494mV | Δ=  -2mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1494mV | AAA_OFF=1486mV | Δ=   8mV
#172 12:45:32 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#173 12:45:32 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#174 12:45:33 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#175 12:45:33 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#176 12:45:34 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#177 12:45:34 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#178 12:45:35 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#179 12:45:35 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#180 12:45:36 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#181 12:45:37 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1552mV | Δ=   6mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1532mV | AAA_OFF=1536mV | Δ=  -4mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1560mV | Δ=  -6mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1554mV | Δ=  -2mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1572mV | Δ=  -2mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1556mV | Δ=   4mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1560mV | Δ= -12mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1472mV | AAA_OFF=1448mV | Δ=  24mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1502mV | AAA_OFF=1510mV | Δ=  -8mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1486mV | AAA_OFF=1486mV | Δ=   0mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1574mV | Δ=   4mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1578mV | Δ= -10mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1568mV | Δ=  -4mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1590mV | Δ= -14mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1566mV | Δ=   0mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1488mV | AAA_OFF=1490mV | Δ=  -2mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1540mV | Δ=   4mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1578mV | Δ=  -6mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1560mV | Δ=   0mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1566mV | Δ=  -6mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1508mV | AAA_OFF=1512mV | Δ=  -4mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1566mV | Δ=  -2mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1582mV | Δ= -10mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1576mV | Δ= -20mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1572mV | Δ=   0mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1590mV | Δ= -10mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1570mV | Δ=  -4mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1586mV | AAA_OFF=1592mV | Δ=  -6mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1556mV | Δ=  -2mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1554mV | Δ=  -6mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1554mV | Δ=   6mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1512mV | AAA_OFF=1512mV | Δ=   0mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1616mV | Δ= -28mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1540mV | Δ=  30mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1492mV | AAA_OFF=1494mV | Δ=  -2mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1494mV | AAA_OFF=1486mV | Δ=   8mV
#182 12:45:37 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#183 12:45:38 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#184 12:45:38 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#185 12:45:39 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#186 12:45:39 | [AA TEST] Total: 36 | Correct AA: 36 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#187 12:45:40 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 36 → 48
#188 12:45:41 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#189 12:45:41 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#190 12:45:42 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#191 12:45:42 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1532mV | Δ=  18mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1564mV | Δ= -22mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1562mV | Δ=   2mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1562mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1536mV | Δ=  22mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1560mV | Δ=  -6mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1566mV | Δ= -18mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1490mV | AAA_OFF=1488mV | Δ=   2mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1498mV | AAA_OFF=1516mV | Δ= -18mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1484mV | AAA_OFF=1484mV | Δ=   0mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1580mV | Δ=  -6mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1572mV | Δ=   0mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1542mV | Δ=  12mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1574mV | Δ=   4mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1568mV | Δ=  -4mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1492mV | AAA_OFF=1496mV | Δ=  -4mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1546mV | Δ=   0mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1542mV | Δ=  34mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1528mV | Δ=  14mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1560mV | Δ= -14mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1504mV | AAA_OFF=1506mV | Δ=  -2mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1570mV | Δ=   2mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1580mV | Δ=   0mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1534mV | Δ=  22mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1616mV | Δ= -50mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1566mV | Δ=   0mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1554mV | Δ=  20mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1594mV | Δ=  -2mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1560mV | Δ=  -2mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1558mV | Δ=  -2mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1552mV | Δ=  14mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1548mV | Δ=   4mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1486mV | AAA_OFF=1486mV | Δ=   0mV
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1556mV | Δ=   2mV
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1526mV | AAA_OFF=1556mV | Δ= -30mV
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1576mV | Δ= -22mV
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1542mV | Δ=   6mV
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1498mV | AAA_OFF=1512mV | Δ= -14mV
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1570mV | Δ= -12mV
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1566mV | Δ=  -4mV
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1464mV | AAA_OFF=1488mV | Δ= -24mV
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1608mV | Δ= -42mV
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1528mV | Δ=  34mV
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1546mV | Δ=  24mV
    ✅ SLOT 44: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1572mV | Δ=  -2mV
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1574mV | Δ=   2mV
    ✅ SLOT 46: KLVR-AA  | AAA_ON=1494mV | AAA_OFF=1488mV | Δ=   6mV
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1514mV | AAA_OFF=1510mV | Δ=   4mV
#192 12:45:43 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#193 12:45:43 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#194 12:45:44 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#195 12:45:44 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#196 12:45:45 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#197 12:45:46 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#198 12:45:46 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#199 12:45:47 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#200 12:45:47 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#201 12:45:48 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1532mV | Δ=  18mV
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1564mV | Δ= -22mV
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1562mV | Δ=   2mV
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1562mV | Δ=   0mV
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1536mV | Δ=  22mV
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1560mV | Δ=  -6mV
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1566mV | Δ= -18mV
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1490mV | AAA_OFF=1488mV | Δ=   2mV
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1498mV | AAA_OFF=1516mV | Δ= -18mV
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1484mV | AAA_OFF=1484mV | Δ=   0mV
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1580mV | Δ=  -6mV
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1572mV | Δ=   0mV
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1542mV | Δ=  12mV
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1578mV | AAA_OFF=1574mV | Δ=   4mV
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1568mV | Δ=  -4mV
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1492mV | AAA_OFF=1496mV | Δ=  -4mV
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1546mV | Δ=   0mV
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1542mV | Δ=  34mV
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1528mV | Δ=  14mV
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1560mV | Δ= -14mV
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1504mV | AAA_OFF=1506mV | Δ=  -2mV
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1572mV | AAA_OFF=1570mV | Δ=   2mV
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1580mV | Δ=   0mV
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1534mV | Δ=  22mV
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1616mV | Δ= -50mV
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1566mV | Δ=   0mV
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1554mV | Δ=  20mV
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1594mV | Δ=  -2mV
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1558mV | AAA_OFF=1560mV | Δ=  -2mV
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1558mV | Δ=  -2mV
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1566mV | AAA_OFF=1552mV | Δ=  14mV
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1548mV | Δ=   4mV
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1486mV | AAA_OFF=1486mV | Δ=   0mV
