KLVR Charger Detection Monitor - Started 2025-08-28 13:23:47
Monitoring: http://10.110.73.155:8000
============================================================

#  1 13:23:47 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1326mV | AAA_OFF=1322mV | Δ=   4mV | Cycle=1
    ✅ SLOT 25: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 26: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 27: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1320mV | AAA_OFF=1330mV | Δ= -10mV | Cycle=2
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1334mV | AAA_OFF=1336mV | Δ=  -2mV | Cycle=2
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1336mV | Δ= -12mV | Cycle=2
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1324mV | AAA_OFF=1322mV | Δ=   2mV | Cycle=3
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1334mV | AAA_OFF=1340mV | Δ=  -6mV | Cycle=3
    ✅ SLOT 33: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 34: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 35: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 36: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 37: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 38: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 39: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1330mV | AAA_OFF=1330mV | Δ=   0mV | Cycle=2
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1386mV | AAA_OFF=1360mV | Δ=  26mV | Cycle=2
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1344mV | AAA_OFF=1342mV | Δ=   2mV | Cycle=3
    ✅ SLOT 43: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 44: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 45: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 46: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 47: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
#142 13:25:31 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#143 13:25:32 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#144 13:25:33 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#145 13:25:34 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#146 13:25:34 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#147 13:25:35 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#148 13:25:36 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 48 → 2
#149 13:25:36 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#150 13:25:37 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#151 13:25:38 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1568mV | Δ=  28mV | Cycle=3
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1556mV | Δ= -12mV | Cycle=2
#152 13:25:39 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#153 13:25:39 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#154 13:25:40 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#155 13:25:41 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#156 13:25:42 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#157 13:25:42 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#158 13:25:43 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#159 13:25:44 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#160 13:25:45 | [AA TEST] Total:  2 | Correct AA:  2 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#161 13:25:45 | [AA TEST] Total: 22 | Correct AA: 22 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1326mV | AAA_OFF=1336mV | Δ= -10mV | Cycle=2
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1328mV | AAA_OFF=1326mV | Δ=   2mV | Cycle=2
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1338mV | Δ=   4mV | Cycle=2
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1330mV | Δ=  12mV | Cycle=2
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1334mV | AAA_OFF=1332mV | Δ=   2mV | Cycle=2
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1340mV | AAA_OFF=1334mV | Δ=   6mV | Cycle=2
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1330mV | AAA_OFF=1336mV | Δ=  -6mV | Cycle=2
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1320mV | AAA_OFF=1330mV | Δ= -10mV | Cycle=2
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1314mV | AAA_OFF=1322mV | Δ=  -8mV | Cycle=2
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1318mV | AAA_OFF=1318mV | Δ=   0mV | Cycle=3
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1542mV | Δ=   6mV | Cycle=2
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1548mV | Δ=   2mV | Cycle=2
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1564mV | Δ=  26mV | Cycle=2
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1582mV | AAA_OFF=1572mV | Δ=  10mV | Cycle=2
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1536mV | AAA_OFF=1538mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1544mV | Δ=   8mV | Cycle=2
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1528mV | AAA_OFF=1542mV | Δ= -14mV | Cycle=2
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1582mV | AAA_OFF=1564mV | Δ=  18mV | Cycle=2
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1550mV | Δ=   4mV | Cycle=2
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1542mV | Δ= -12mV | Cycle=2
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1596mV | AAA_OFF=1568mV | Δ=  28mV | Cycle=3
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1556mV | Δ= -12mV | Cycle=2
    📥 BATTERY COUNT: 2 → 22
#162 13:25:46 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 22 → 48
#163 13:25:47 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#164 13:25:48 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#165 13:25:48 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#166 13:25:49 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#167 13:25:50 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#168 13:25:50 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#169 13:25:51 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#170 13:25:52 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#171 13:25:53 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1326mV | AAA_OFF=1336mV | Δ= -10mV | Cycle=2
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1328mV | AAA_OFF=1326mV | Δ=   2mV | Cycle=2
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1338mV | Δ=   4mV | Cycle=2
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1330mV | Δ=  12mV | Cycle=2
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1334mV | AAA_OFF=1332mV | Δ=   2mV | Cycle=2
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1340mV | AAA_OFF=1334mV | Δ=   6mV | Cycle=2
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1330mV | AAA_OFF=1336mV | Δ=  -6mV | Cycle=2
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1320mV | AAA_OFF=1330mV | Δ= -10mV | Cycle=2
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1314mV | AAA_OFF=1322mV | Δ=  -8mV | Cycle=2
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1318mV | AAA_OFF=1318mV | Δ=   0mV | Cycle=3
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1542mV | Δ=   6mV | Cycle=2
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1548mV | Δ=   2mV | Cycle=2
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1590mV | AAA_OFF=1564mV | Δ=  26mV | Cycle=2
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1582mV | AAA_OFF=1572mV | Δ=  10mV | Cycle=2
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1536mV | AAA_OFF=1538mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1544mV | Δ=   8mV | Cycle=2
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1528mV | AAA_OFF=1542mV | Δ= -14mV | Cycle=2
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1582mV | AAA_OFF=1564mV | Δ=  18mV | Cycle=2
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1550mV | Δ=   4mV | Cycle=2
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1530mV | AAA_OFF=1542mV | Δ= -12mV | Cycle=2
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1562mV | Δ=   2mV | Cycle=2
    ✅ SLOT 21: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1556mV | Δ= -14mV | Cycle=2
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1560mV | Δ=   2mV | Cycle=2
    ✅ SLOT 23: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1358mV | AAA_OFF=1328mV | Δ=  30mV | Cycle=2
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1574mV | Δ=  -4mV | Cycle=2
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1594mV | AAA_OFF=1590mV | Δ=   4mV | Cycle=1
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1558mV | Δ=  -8mV | Cycle=2
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1334mV | AAA_OFF=1328mV | Δ=   6mV | Cycle=3
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1344mV | AAA_OFF=1340mV | Δ=   4mV | Cycle=3
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1334mV | AAA_OFF=1334mV | Δ=   0mV | Cycle=2
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1328mV | AAA_OFF=1326mV | Δ=   2mV | Cycle=2
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1342mV | AAA_OFF=1338mV | Δ=   4mV | Cycle=2
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1558mV | Δ=  -8mV | Cycle=2
    ✅ SLOT 34: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1544mV | Δ=  32mV | Cycle=2
    ✅ SLOT 36: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1570mV | Δ=  -2mV | Cycle=2
    ✅ SLOT 37: KLVR-AA  | AAA_ON=1598mV | AAA_OFF=1574mV | Δ=  24mV | Cycle=3
    ✅ SLOT 38: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1566mV | Δ=   4mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1590mV | Δ= -14mV | Cycle=2
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1356mV | AAA_OFF=1330mV | Δ=  26mV | Cycle=3
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1362mV | AAA_OFF=1362mV | Δ=   0mV | Cycle=2
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1374mV | AAA_OFF=1340mV | Δ=  34mV | Cycle=3
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1564mV | AAA_OFF=1536mV | Δ=  28mV | Cycle=3
    ✅ SLOT 44: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1582mV | AAA_OFF=1550mV | Δ=  32mV | Cycle=3
    ✅ SLOT 46: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1556mV | Δ= -12mV | Cycle=2
#172 13:25:53 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#173 13:25:54 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#174 13:25:55 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#175 13:25:56 | [AA TEST] Total:  0 | Correct AA:  0 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 48 → 0
#176 13:25:56 | [AA TEST] Total:  0 | Correct AA:  0 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#177 13:25:57 | [AA TEST] Total:  0 | Correct AA:  0 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#178 13:25:58 | [AA TEST] Total:  0 | Correct AA:  0 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#179 13:25:59 | [AA TEST] Total:  0 | Correct AA:  0 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#180 13:25:59 | [AA TEST] Total:  0 | Correct AA:  0 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#181 13:26:00 | [AA TEST] Total:  0 | Correct AA:  0 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#182 13:26:01 | [AA TEST] Total:  0 | Correct AA:  0 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#183 13:26:02 | [AA TEST] Total:  0 | Correct AA:  0 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#184 13:26:02 | [AA TEST] Total:  0 | Correct AA:  0 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#185 13:26:03 | [AA TEST] Total:  0 | Correct AA:  0 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#186 13:26:04 | [AA TEST] Total:  0 | Correct AA:  0 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#187 13:26:04 | [AA TEST] Total:  0 | Correct AA:  0 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#188 13:26:05 | [AA TEST] Total: 11 | Correct AA: 11 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 0 → 11
#189 13:26:06 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    📥 BATTERY COUNT: 11 → 48
#190 13:26:07 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#191 13:26:07 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1328mV | AAA_OFF=1336mV | Δ=  -8mV | Cycle=2
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1316mV | AAA_OFF=1326mV | Δ= -10mV | Cycle=3
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1336mV | AAA_OFF=1338mV | Δ=  -2mV | Cycle=2
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1328mV | AAA_OFF=1330mV | Δ=  -2mV | Cycle=1
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1336mV | AAA_OFF=1332mV | Δ=   4mV | Cycle=2
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1330mV | AAA_OFF=1334mV | Δ=  -4mV | Cycle=3
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1330mV | AAA_OFF=1334mV | Δ=  -4mV | Cycle=2
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1328mV | AAA_OFF=1326mV | Δ=   2mV | Cycle=1
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1322mV | AAA_OFF=1324mV | Δ=  -2mV | Cycle=3
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1308mV | AAA_OFF=1316mV | Δ=  -8mV | Cycle=2
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1544mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1550mV | Δ=   0mV | Cycle=3
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1566mV | Δ= -10mV | Cycle=3
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1586mV | Δ= -16mV | Cycle=2
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1528mV | AAA_OFF=1540mV | Δ= -12mV | Cycle=2
    ✅ SLOT 15: KLVR-AA  | AAA_ON=1548mV | AAA_OFF=1546mV | Δ=   2mV | Cycle=2
    ✅ SLOT 16: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1544mV | Δ=  -2mV | Cycle=2
    ✅ SLOT 17: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1560mV | Δ=   2mV | Cycle=3
    ✅ SLOT 18: KLVR-AA  | AAA_ON=1546mV | AAA_OFF=1552mV | Δ=  -6mV | Cycle=3
    ✅ SLOT 19: KLVR-AA  | AAA_ON=1544mV | AAA_OFF=1542mV | Δ=   2mV | Cycle=2
    ✅ SLOT 20: KLVR-AA  | AAA_ON=1592mV | AAA_OFF=1562mV | Δ=  30mV | Cycle=2
    ✅ SLOT 21: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=1
    ✅ SLOT 22: KLVR-AA  | AAA_ON=1560mV | AAA_OFF=1560mV | Δ=   0mV | Cycle=2
    ✅ SLOT 23: KLVR-AA  | AAA_ON=1568mV | AAA_OFF=1570mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 24: KLVR-AA  | AAA_ON=1326mV | AAA_OFF=1336mV | Δ= -10mV | Cycle=2
    ✅ SLOT 25: KLVR-AA  | AAA_ON=1574mV | AAA_OFF=1572mV | Δ=   2mV | Cycle=3
    ✅ SLOT 26: KLVR-AA  | AAA_ON=1582mV | AAA_OFF=1594mV | Δ= -12mV | Cycle=2
    ✅ SLOT 27: KLVR-AA  | AAA_ON=1580mV | AAA_OFF=1560mV | Δ=  20mV | Cycle=2
    ✅ SLOT 28: KLVR-AA  | AAA_ON=1320mV | AAA_OFF=1330mV | Δ= -10mV | Cycle=3
    ✅ SLOT 29: KLVR-AA  | AAA_ON=1330mV | AAA_OFF=1336mV | Δ=  -6mV | Cycle=2
    ✅ SLOT 30: KLVR-AA  | AAA_ON=1332mV | AAA_OFF=1336mV | Δ=  -4mV | Cycle=2
    ✅ SLOT 31: KLVR-AA  | AAA_ON=1326mV | AAA_OFF=1326mV | Δ=   0mV | Cycle=3
    ✅ SLOT 32: KLVR-AA  | AAA_ON=1340mV | AAA_OFF=1338mV | Δ=   2mV | Cycle=2
    ✅ SLOT 33: KLVR-AA  | AAA_ON=1562mV | AAA_OFF=1560mV | Δ=   2mV | Cycle=2
    ✅ SLOT 34: KLVR-AA  | AAA_ON=1588mV | AAA_OFF=1584mV | Δ=   4mV | Cycle=2
    ✅ SLOT 35: KLVR-AA  | AAA_ON=1554mV | AAA_OFF=1550mV | Δ=   4mV | Cycle=2
    ✅ SLOT 36: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 37: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 38: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 39: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 40: KLVR-AA  | AAA_ON=1338mV | AAA_OFF=1336mV | Δ=   2mV | Cycle=3
    ✅ SLOT 41: KLVR-AA  | AAA_ON=1362mV | AAA_OFF=1362mV | Δ=   0mV | Cycle=3
    ✅ SLOT 42: KLVR-AA  | AAA_ON=1348mV | AAA_OFF=1344mV | Δ=   4mV | Cycle=3
    ✅ SLOT 43: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1552mV | Δ=  18mV | Cycle=3
    ✅ SLOT 44: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=3
    ✅ SLOT 45: KLVR-AA  | AAA_ON=1576mV | AAA_OFF=1546mV | Δ=  30mV | Cycle=3
    ✅ SLOT 46: KLVR-AA  | AAA_ON=   0mV | AAA_OFF=   0mV | Δ=   0mV | Cycle=2
    ✅ SLOT 47: KLVR-AA  | AAA_ON=1552mV | AAA_OFF=1560mV | Δ=  -8mV | Cycle=2
#192 13:26:08 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#193 13:26:09 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#194 13:26:10 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#195 13:26:10 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#196 13:26:11 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#197 13:26:12 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#198 13:26:13 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#199 13:26:13 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#200 13:26:14 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
#201 13:26:15 | [AA TEST] Total: 48 | Correct AA: 48 | Misdetected as AAA:  0 | Retries: 0 | ✅ All correct
    ✅ SLOT  0: KLVR-AA  | AAA_ON=1328mV | AAA_OFF=1336mV | Δ=  -8mV | Cycle=2
    ✅ SLOT  1: KLVR-AA  | AAA_ON=1316mV | AAA_OFF=1326mV | Δ= -10mV | Cycle=3
    ✅ SLOT  2: KLVR-AA  | AAA_ON=1336mV | AAA_OFF=1338mV | Δ=  -2mV | Cycle=2
    ✅ SLOT  3: KLVR-AA  | AAA_ON=1328mV | AAA_OFF=1330mV | Δ=  -2mV | Cycle=1
    ✅ SLOT  4: KLVR-AA  | AAA_ON=1336mV | AAA_OFF=1332mV | Δ=   4mV | Cycle=2
    ✅ SLOT  5: KLVR-AA  | AAA_ON=1330mV | AAA_OFF=1334mV | Δ=  -4mV | Cycle=3
    ✅ SLOT  6: KLVR-AA  | AAA_ON=1330mV | AAA_OFF=1334mV | Δ=  -4mV | Cycle=2
    ✅ SLOT  7: KLVR-AA  | AAA_ON=1328mV | AAA_OFF=1326mV | Δ=   2mV | Cycle=1
    ✅ SLOT  8: KLVR-AA  | AAA_ON=1322mV | AAA_OFF=1324mV | Δ=  -2mV | Cycle=3
    ✅ SLOT  9: KLVR-AA  | AAA_ON=1308mV | AAA_OFF=1316mV | Δ=  -8mV | Cycle=2
    ✅ SLOT 10: KLVR-AA  | AAA_ON=1542mV | AAA_OFF=1544mV | Δ=  -2mV | Cycle=3
    ✅ SLOT 11: KLVR-AA  | AAA_ON=1550mV | AAA_OFF=1550mV | Δ=   0mV | Cycle=3
    ✅ SLOT 12: KLVR-AA  | AAA_ON=1556mV | AAA_OFF=1566mV | Δ= -10mV | Cycle=3
    ✅ SLOT 13: KLVR-AA  | AAA_ON=1570mV | AAA_OFF=1586mV | Δ= -16mV | Cycle=2
    ✅ SLOT 14: KLVR-AA  | AAA_ON=1528mV | AAA_OFF=1540mV | Δ= -12mV | Cycle=2
